limite_credito;genero;nivel_educativo;estado_civil;edad;est_pago_sep;est_pago_ago;est_pago_jul;est_pago_jun;est_pago_may;est_pago_abr;deuda_sep;deuda_ago;deuda_jul;deuda_jun;deuda_may;deuda_abr;pago_sep;pago_ago;pago_jul;pago_jun;pago_may;pago_abr;incumplimiento_sig_mes;util_sep;util_ago;util_jul;util_jun;util_may;util_abr;avg_retraso;var_deuda_reciente;ratio_pago_sep;total_pagos;total_deuda;rango_edad_2
220000;0;1;2;27;-1;-1;2;-1;-1;0;375;750;375;375;750;375;750;0;375;750;0;420;0;0.0017045454545454545;0.003409090909090909;0.0017045454545454545;0.0017045454545454545;0.003409090909090909;0.0017045454545454545;-0.3333333333333333;-375;1.0;2295;3000;1
120000;0;2;3;59;2;2;2;2;2;2;82172;80266;85919;86910;87893;86370;0;7898;3300;3300;0;3149;1;0.6847666666666666;0.6688833333333334;0.7159916666666667;0.72425;0.7324416666666667;0.71975;2.0;1906;0.0;17647;509530;4
50000;0;3;2;26;0;0;0;-2;-2;-1;6450;10744;0;0;0;239;4500;0;0;0;239;3363;1;0.129;0.21488;0.0;0.0;0.0;0.00478;-0.8333333333333334;-4294;0.41883842144452715;8102;17433;1
70000;0;2;1;37;0;0;2;0;0;0;67374;70890;66782;67266;66431;67046;6044;0;2975;2505;2590;2610;0;0.9624857142857143;1.0127142857142857;0.9540285714285714;0.9609428571428571;0.9490142857142857;0.9578;0.3333333333333333;-3516;0.0852588517421357;16724;405789;2
30000;0;2;2;35;0;0;0;0;-2;-2;29728;30479;13052;0;0;0;1779;3345;0;0;0;0;0;0.9909333333333333;1.0159666666666667;0.43506666666666666;0.0;0.0;0.0;-0.6666666666666666;-751;0.05836805669477345;5124;73259;2
60000;0;2;1;32;0;0;0;0;0;0;13070;14542;15998;16706;17188;17394;2000;2000;1278;760;631;786;0;0.21783333333333332;0.24236666666666667;0.26663333333333333;0.2784333333333333;0.28646666666666665;0.2899;0.0;-1472;0.13753266400770184;7455;94898;2
110000;0;2;2;28;0;0;0;0;0;0;35208;36619;38026;40332;41772;43052;2000;2000;3000;2000;2000;2000;1;0.3200727272727273;0.3329;0.3456909090909091;0.36665454545454546;0.37974545454545455;0.39138181818181816;0.0;-1411;0.05461645593817417;13000;235009;1
30000;0;3;1;30;-1;-1;-1;-1;0;0;1483;1378;2381;2967;1746;780;1378;2781;3067;35;780;3308;0;0.049433333333333336;0.04593333333333333;0.07936666666666667;0.0989;0.0582;0.026;-0.6666666666666666;105;1.0;11349;10735;2
60000;0;3;1;34;0;0;0;0;0;0;53748;41668;29306;27800;27552;29545;1778;2000;1748;1500;2600;1000;0;0.8958;0.6944666666666667;0.48843333333333333;0.4633333333333333;0.4592;0.49241666666666667;0.0;12080;0.04267063453969473;10626;209619;2
60000;0;1;2;26;-1;-1;-1;-1;-1;-1;959;0;849;1120;327;531;0;849;1120;327;531;188;0;0.015983333333333332;0.0;0.01415;0.018666666666666668;0.00545;0.00885;-1.0;959;0.0;3015;3786;1
30000;0;2;2;24;1;2;2;2;2;0;16704;18121;19030;19424;18818;23307;2000;1500;1000;0;5000;2000;0;0.5568;0.6040333333333333;0.6343333333333333;0.6474666666666666;0.6272666666666666;0.7769;1.5;-1417;0.11036918492356934;11500;115404;1
60000;0;3;1;49;0;0;0;0;0;0;60335;52211;48293;49311;50290;51346;6751;6803;1821;1800;1866;1896;0;1.0055833333333333;0.8701833333333333;0.8048833333333333;0.82185;0.8381666666666666;0.8557666666666667;0.0;8124;0.12930225431422498;20937;311786;3
180000;0;4;2;26;0;0;0;0;0;0;42086;96998;133743;135900;159631;160881;90402;100028;20000;26000;7000;6654;0;0.2338111111111111;0.5388777777777778;0.7430166666666667;0.755;0.8868388888888888;0.8937833333333334;0.0;-54912;0.9319985979092352;250084;729239;1
240000;0;2;1;34;0;0;0;0;0;0;65883;66386;67444;68461;69423;70843;3000;3038;3057;3000;3000;3500;0;0.2745125;0.27660833333333334;0.2810166666666667;0.28525416666666664;0.2892625;0.29517916666666666;0.0;-503;0.04519025095652698;18595;408440;2
220000;0;1;2;30;-1;-1;-1;-1;-1;-1;8939;316;541;4188;3473;7653;316;541;4188;3473;7653;2280;0;0.04063181818181818;0.0014363636363636364;0.002459090909090909;0.019036363636363636;0.015786363636363637;0.034786363636363636;-1.0;8623;1.0;18451;25110;2
100000;0;3;1;35;-1;-1;-1;-1;-1;-2;390;390;0;780;0;0;390;0;780;0;0;0;0;0.0039;0.0039;0.0;0.0078;0.0;0.0;-1.1666666666666667;0;1.0;1170;1560;2
180000;0;1;2;27;-1;0;0;0;2;0;4676;5764;6837;9367;8758;8800;1500;1500;2989;0;500;500;0;0.025977777777777777;0.03202222222222222;0.037983333333333334;0.05203888888888889;0.048655555555555556;0.04888888888888889;0.16666666666666666;-1088;0.260235947258848;6989;44202;1
140000;0;2;1;26;0;0;0;0;0;0;128720;129996;132004;127275;48724;48875;6450;7000;5000;2000;2000;2000;0;0.9194285714285715;0.9285428571428571;0.9428857142857143;0.9091071428571429;0.3480285714285714;0.34910714285714284;0.0;-1276;0.04961691128957814;24450;615594;1
60000;0;2;1;27;1;2;2;2;2;2;25547;24838;27725;26981;28921;29506;0;3300;0;2400;1200;1300;1;0.42578333333333335;0.41396666666666665;0.46208333333333335;0.4496833333333333;0.48201666666666665;0.4917666666666667;1.8333333333333333;709;0.0;8200;163518;1
90000;0;3;1;56;0;0;0;0;0;0;59524;57898;57739;55499;48246;47850;2670;2690;3041;3790;2000;2000;0;0.6613777777777777;0.6433111111111111;0.6415444444444445;0.6166555555555555;0.5360666666666667;0.5316666666666666;0.0;1626;0.046115582576254796;16191;326756;4
50000;0;2;2;27;2;0;0;0;2;2;16557;17975;20366;22710;23541;23027;2000;3000;3000;1500;0;1000;1;0.33114;0.3595;0.40732;0.4542;0.47082;0.46054;1.0;-1418;0.11126564673157163;10500;124176;1
290000;0;1;2;28;0;0;0;0;0;0;125679;113486;116427;103550;64527;64030;4315;6000;4000;3000;2500;3000;0;0.4333758620689655;0.39133103448275863;0.40147241379310344;0.3570689655172414;0.22250689655172415;0.22079310344827585;0.0;12193;0.038022311122076734;22815;587699;1
400000;0;1;2;47;-2;-2;-2;-2;-2;-2;6573;8155;11724;10570;15120;11453;8195;11755;10617;15189;11495;18506;0;0.0164325;0.0203875;0.02931;0.026425;0.0378;0.0286325;-2.0;-1582;1.004904966278357;75757;63595;3
60000;0;2;2;35;0;0;0;-1;0;0;42174;40510;20513;22123;17094;18668;3090;10709;22154;1000;2000;700;0;0.7029;0.6751666666666667;0.3418833333333333;0.3687166666666667;0.2849;0.3111333333333333;-0.16666666666666666;1664;0.07627746235497408;39653;161082;2
60000;0;2;2;29;0;0;0;0;-1;0;10450;3388;11722;10937;21528;20835;1011;11000;1220;21528;780;17;0;0.17416666666666666;0.056466666666666665;0.19536666666666666;0.18228333333333332;0.3588;0.34725;-0.16666666666666666;7062;0.29840613931523025;35556;78860;1
180000;0;2;2;29;-2;-2;-2;-2;-2;-2;0;0;4690;0;150;193;0;4690;0;150;193;3403;1;0.0;0.0;0.026055555555555554;0.0;0.0008333333333333334;0.0010722222222222222;-2.0;0;0.0;8436;5033;1
130000;0;2;2;24;0;0;0;0;0;0;128499;131370;123434;122806;125287;127992;5100;4500;4400;4500;4700;6400;0;0.9884538461538461;1.0105384615384616;0.9494923076923077;0.9446615384615384;0.9637461538461538;0.9845538461538461;0.0;-2871;0.038821648778259873;29600;759388;1
110000;0;1;2;24;2;0;0;0;0;2;85123;40882;35428;39680;44097;42543;2000;2000;5000;5000;0;2000;1;0.7738454545454545;0.37165454545454546;0.3220727272727273;0.36072727272727273;0.4008818181818182;0.38675454545454546;0.6666666666666666;44241;0.04892128565138692;16000;287753;1
160000;0;2;2;35;0;0;0;2;0;0;24306;25590;29169;28406;28836;30208;2000;4000;0;1200;2000;1300;0;0.1519125;0.1599375;0.18230625;0.1775375;0.180225;0.1888;0.3333333333333333;-1284;0.07815552950371239;10500;166515;2
500000;0;1;2;25;1;-1;-1;-1;-1;0;-46;9412;1260;0;1121;6566;9458;1260;0;1121;6000;3000;0;-9.2e-05;0.018824;0.00252;0.0;0.002242;0.013132;-0.5;-9458;1.0048873778155547;20839;18313;1
160000;0;1;2;26;-1;-1;-1;-1;-1;-1;5323;1714;2003;2580;0;380;1726;2235;2605;0;380;1488;0;0.03326875;0.0107125;0.01251875;0.016125;0.0;0.002375;-1.0;3609;1.0070011668611436;8434;12000;1
80000;0;1;2;29;1;-1;-1;-1;-1;-1;0;416;832;28940;832;0;416;832;28940;832;0;416;0;0.0;0.0052;0.0104;0.36175;0.0104;0.0;-0.6666666666666666;-416;1.0;31436;31020;1
70000;0;1;2;28;0;-1;-1;-1;-1;-1;12018;39270;603;2288;1380;2028;39270;603;2288;1380;2028;390;0;0.17168571428571427;0.561;0.008614285714285715;0.03268571428571428;0.019714285714285715;0.02897142857142857;-0.8333333333333334;-27252;1.0;45959;57587;1
130000;0;4;2;27;0;0;0;0;0;0;106852;107599;109902;112635;114472;117556;4000;4030;4600;4200;5000;5000;0;0.8219384615384615;0.8276846153846154;0.8454;0.866423076923077;0.8805538461538461;0.9042769230769231;0.0;-747;0.03717506668277586;26830;669016;1
20000;0;3;1;23;0;0;0;0;0;0;5373;7286;8311;11179;10400;3782;2000;1132;3000;1000;3782;3000;0;0.26865;0.3643;0.41555;0.55895;0.52;0.1891;0.0;-1913;0.2744990392533626;13914;46331;1
90000;0;3;2;27;1;2;0;0;0;0;94699;92290;90719;39902;39200;38531;0;4183;1600;1280;1310;1432;1;1.0522111111111112;1.0254444444444444;1.0079888888888888;0.44335555555555556;0.43555555555555553;0.42812222222222224;0.5;2409;0.0;9805;395341;1
30000;0;1;2;24;0;0;0;0;0;0;4848;6524;6290;4440;4531;1300;3000;1108;1000;91;26;0;0;0.1616;0.21746666666666667;0.20966666666666667;0.148;0.15103333333333332;0.043333333333333335;0.0;-1676;0.4598405885959534;5225;27933;1
360000;0;2;2;25;0;0;0;0;0;0;354626;356006;351383;335323;332865;333404;14000;14000;12000;12000;12000;12000;1;0.9850722222222222;0.9889055555555556;0.9760638888888888;0.9314527777777778;0.924625;0.9261222222222222;0.0;-1380;0.0393251799126981;76000;2063607;1
150000;0;2;2;30;0;0;0;0;0;0;106911;105889;96548;87085;52323;51260;4000;4500;5000;2000;1700;2300;0;0.71274;0.7059266666666667;0.6436533333333333;0.5805666666666667;0.34882;0.34173333333333333;0.0;1022;0.03777540632171425;19500;500016;2
360000;0;2;1;26;0;0;0;0;0;0;358897;357100;362900;293597;249345;228470;14245;14061;11028;8813;7900;8100;1;0.9969361111111111;0.9919444444444444;1.0080555555555555;0.8155472222222222;0.692625;0.6346388888888889;0.0;1797;0.03989078689442733;64147;1850309;1
160000;0;1;2;29;-1;0;-1;0;0;0;3462;4673;12741;10023;11023;8922;4000;12841;1000;1000;178;4000;0;0.0216375;0.02920625;0.07963125;0.06264375;0.06889375;0.0557625;-0.3333333333333333;-1211;0.8559811684142948;23019;50844;1
120000;0;3;1;51;0;0;0;2;2;2;26496;28586;33828;34236;34734;35292;2800;6000;1200;1300;1200;0;0;0.2208;0.23821666666666666;0.2819;0.2853;0.28945;0.2941;1.0;-2090;0.09795004547680683;12500;193172;4
160000;0;2;1;25;0;0;0;0;0;0;83005;84023;81765;84265;84437;81265;3900;3300;3906;3000;3100;3120;0;0.51878125;0.52514375;0.51103125;0.52665625;0.52773125;0.50790625;0.0;-1018;0.046415862323411446;20326;498760;1
190000;0;1;2;27;0;0;0;0;0;0;14671;15141;17574;18943;20405;42921;2000;3000;2000;2000;25921;1400;0;0.07721578947368421;0.07968947368421053;0.09249473684210527;0.0997;0.10739473684210527;0.2259;0.0;-470;0.13209167162010435;36321;129655;1
110000;0;1;2;28;0;0;0;0;0;0;65024;61848;57944;53857;35036;31973;2500;2900;2000;2000;2000;2000;0;0.5911272727272727;0.5622545454545455;0.5267636363636363;0.4896090909090909;0.3185090909090909;0.29066363636363635;0.0;3176;0.04042167895485707;13400;305682;1
290000;0;2;2;26;0;0;0;0;0;0;291861;254619;226755;155527;125986;107792;9596;7700;4402;3300;3100;4000;0;1.0064172413793104;0.8779965517241379;0.7819137931034483;0.5363;0.4344344827586207;0.37169655172413796;0.0;37242;0.03768768238034082;32098;1162540;1
20000;0;1;2;24;1;-1;-1;-1;-2;-1;0;1516;500;0;0;1500;1516;500;0;0;1500;0;0;0.0;0.0758;0.025;0.0;0.0;0.075;-0.8333333333333334;-1516;1.0;3516;3516;1
200000;0;1;2;28;1;-1;3;2;2;-2;0;344;344;344;0;0;344;0;0;0;0;250;0;0.0;0.00172;0.00172;0.00172;0.0;0.0;0.8333333333333334;-344;1.0;594;1032;1
440000;0;1;2;30;-1;-1;-1;0;0;0;777;612;87426;171244;150897;117870;612;87426;130007;3018;15000;51663;0;0.001765909090909091;0.0013909090909090909;0.19869545454545454;0.3891909090909091;0.34294772727272727;0.26788636363636364;-0.5;165;1.0;287726;528826;2
70000;0;1;2;27;2;2;2;2;2;2;43616;44597;45784;46528;47458;48347;2000;2200;1800;2000;1800;2000;1;0.6230857142857142;0.6371;0.6540571428571429;0.6646857142857143;0.6779714285714286;0.6906714285714286;2.0;-981;0.04484606587887078;11800;276330;1
160000;0;2;2;24;0;0;0;0;0;0;39604;24023;21323;18933;12763;0;1378;1533;1000;255;0;0;0;0.247525;0.15014375;0.13326875;0.11833125;0.07976875;0.0;0.0;15581;0.05736169504225118;4166;116646;1
120000;0;2;2;30;-1;-1;-1;-1;-1;-1;140;3230;3011;1964;1883;1538;3230;3011;1964;1883;1538;1911;0;0.0011666666666666668;0.026916666666666665;0.02509166666666667;0.016366666666666668;0.015691666666666666;0.012816666666666667;-1.0;-3090;1.0;13537;11766;2
20000;0;3;1;22;2;0;0;0;0;0;16358;17063;18406;18992;16564;16944;1282;1625;1209;1000;570;411;0;0.8179;0.85315;0.9203;0.9496;0.8282;0.8472;0.3333333333333333;-705;0.07513332942624391;6097;104327;1
310000;0;1;2;27;-2;-2;-2;-2;-2;-2;1000;304;1852;2587;8441;14761;152;1868;2587;8441;14761;3418;0;0.0032258064516129032;0.0009806451612903225;0.005974193548387097;0.00834516129032258;0.027229032258064514;0.047616129032258064;-2.0;696;0.5;31227;28945;1
80000;0;3;1;29;0;0;0;0;0;0;15008;17434;19145;21807;24442;27038;3000;2000;3000;3000;3000;1000;0;0.1876;0.217925;0.2393125;0.2725875;0.305525;0.337975;0.0;-2426;0.17207754961569346;15000;124874;1
180000;0;2;2;29;1;2;0;0;0;2;77494;75658;76942;80419;90715;37376;0;3100;5000;11000;1000;1000;0;0.4305222222222222;0.4203222222222222;0.42745555555555553;0.44677222222222224;0.5039722222222223;0.20764444444444444;0.8333333333333334;1836;0.0;21100;438604;1
250000;0;1;2;28;0;0;0;0;0;0;176925;179079;186166;189786;195130;198147;7000;10000;10000;10000;7300;8000;1;0.7077;0.716316;0.744664;0.759144;0.78052;0.792588;0.0;-2154;0.03908889372846621;52300;1125233;1
180000;0;2;2;24;0;0;0;0;-1;0;8031;9269;9029;11186;23320;6666;2009;2626;3000;23320;1000;1000;1;0.044616666666666666;0.05149444444444445;0.05016111111111111;0.06214444444444445;0.12955555555555556;0.037033333333333335;-0.16666666666666666;-1238;0.21674398532743555;32955;67501;1
130000;0;2;2;29;2;0;0;0;0;0;120844;123333;126347;129249;132093;129155;4500;5000;5000;5000;4700;5000;1;0.9295692307692308;0.9487153846153846;0.9719;0.9942230769230769;1.0161;0.9935;0.3333333333333333;-2489;0.03648658509887864;29200;761021;1
330000;0;3;1;27;-1;-1;-1;-1;0;0;7098;4863;906;46353;2175;30824;4885;906;46789;10;30824;6269;0;0.021509090909090908;0.014736363636363636;0.0027454545454545453;0.14046363636363637;0.006590909090909091;0.0934060606060606;-0.6666666666666666;2235;1.004523956405511;89683;92219;1
310000;0;2;2;29;0;0;0;0;0;-1;135195;78756;44127;44782;2108;1983;3500;2500;2150;1000;2000;119943;0;0.4361129032258064;0.2540516129032258;0.14234516129032257;0.14445806451612903;0.0068;0.006396774193548387;-0.16666666666666666;56439;0.04444105845903804;131093;306951;1
70000;0;1;2;25;0;0;0;0;0;0;27990;24526;25532;25971;14859;14930;1394;1790;1229;519;687;557;0;0.39985714285714286;0.35037142857142856;0.36474285714285715;0.37101428571428574;0.21227142857142858;0.21328571428571427;0.0;3464;0.05683764168637365;6176;133808;1
30000;0;2;2;29;2;2;2;2;2;0;18872;21734;21103;22939;22273;22814;3500;0;2500;0;900;1000;1;0.6290666666666667;0.7244666666666667;0.7034333333333334;0.7646333333333334;0.7424333333333333;0.7604666666666666;1.6666666666666667;-2862;0.16103800496917273;7900;129735;1
290000;0;2;1;29;2;0;0;0;0;0;112676;113924;116828;119857;122243;124885;4500;4630;4857;4251;4485;4493;1;0.38853793103448275;0.39284137931034485;0.4028551724137931;0.4133;0.42152758620689657;0.4306379310344828;0.3333333333333333;-1248;0.03950001755556336;27216;710413;1
260000;0;1;2;29;2;0;0;-1;-1;-1;19006;19113;16376;2590;390;390;6005;1525;2590;390;390;390;1;0.0731;0.07351153846153846;0.06298461538461539;0.009961538461538461;0.0015;0.0015;-0.16666666666666666;-107;0.31418406320305553;11290;57865;1
250000;0;1;2;26;0;0;0;0;0;0;187336;184608;188570;188585;205272;208778;10000;10065;10000;20000;10000;20000;0;0.749344;0.738432;0.75428;0.75434;0.821088;0.835112;0.0;2728;0.05416883342000347;80065;1163149;1
120000;0;2;2;28;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;0;0.0;0;0;1
230000;0;1;2;26;0;0;0;0;0;0;166511;159766;142435;136502;122572;110839;6722;6500;6020;4056;4000;4500;0;0.7239608695652174;0.6946347826086956;0.6192826086956522;0.5934869565217391;0.5329217391304348;0.4819086956521739;0.0;6745;0.042074033273662735;31798;838625;1
390000;0;1;2;27;0;0;0;0;0;0;375023;376767;359292;348513;272077;225079;13313;13705;15454;144206;9000;10000;0;0.9615974358974358;0.9660692307692308;0.9212615384615385;0.893623076923077;0.6976333333333333;0.577125641025641;0.0;-1744;0.03533483558804248;205678;1956751;1
30000;0;2;1;28;-2;-2;-2;-2;-2;-2;435;0;0;295;-5;-5;0;0;295;5;0;0;0;0.0145;0.0;0.0;0.009833333333333333;-0.00016666666666666666;-0.00016666666666666666;-2.0;435;0.0;300;720;1
50000;0;2;2;26;1;2;2;2;2;-2;49119;44419;42521;38517;19221;19774;0;3213;1331;1000;1000;1100;1;0.98238;0.88838;0.85042;0.77034;0.38442;0.39548;1.1666666666666667;4700;0.0;7644;213571;1
180000;0;1;2;28;0;0;0;0;0;0;49550;43015;50238;49461;43877;32411;3006;10017;2018;1022;2322;23023;0;0.2752777777777778;0.23897222222222222;0.2791;0.2747833333333333;0.24376111111111112;0.18006111111111112;0.0;6535;0.06988259909333953;41408;268552;1
500000;0;2;2;34;0;0;0;0;0;0;367463;287148;262173;90450;9685;-39046;10584;30232;3018;1335;30000;10000;0;0.734926;0.574296;0.524346;0.1809;0.01937;-0.078092;0.0;80315;0.03685904133060303;85169;977873;2
50000;0;1;2;29;-1;-1;-2;-1;-1;-1;2463;0;0;536;326;652;0;0;536;326;652;0;0;0.04926;0.0;0.0;0.01072;0.00652;0.01304;-1.1666666666666667;2463;0.0;1514;3977;1
80000;0;2;1;28;0;-1;-1;-1;-1;-1;8432;928;3602;5495;10059;5700;928;3602;5495;10109;5700;3502;0;0.1054;0.0116;0.045025;0.0686875;0.1257375;0.07125;-0.8333333333333334;7504;1.0;29336;34216;1
460000;0;2;1;28;0;0;0;-1;-1;-1;25537;23314;16098;3316;3316;3316;1335;10000;3316;3316;3316;3316;0;0.05551521739130435;0.05068260869565217;0.034995652173913046;0.007208695652173913;0.007208695652173913;0.007208695652173913;-0.5;2223;0.05726173114866604;24599;74897;1
150000;0;3;1;28;0;0;0;0;0;-2;3558;4725;2980;3234;0;0;2000;1000;2234;0;0;0;0;0.02372;0.0315;0.019866666666666668;0.02156;0.0;0.0;-0.3333333333333333;-1167;0.42328042328042326;5234;14497;1
50000;0;2;1;27;0;0;0;0;0;0;48292;47171;37779;28424;29133;27509;2300;1900;1500;1194;1000;1000;0;0.96584;0.94342;0.75558;0.56848;0.58266;0.55018;0.0;1121;0.04875877127896377;8894;218308;1
20000;0;1;2;27;-1;-1;-1;0;-1;-1;5888;4088;6597;9333;4133;8456;4813;6597;5000;4431;8500;8032;0;0.2944;0.2044;0.32985;0.46665;0.20665;0.4228;-0.8333333333333334;1800;1.177348336594912;37373;38495;1
350000;0;1;2;33;0;0;-1;-1;0;0;14118;4278;8621;970;1345;2267;3922;8621;970;1000;1917;454;0;0.040337142857142856;0.012222857142857143;0.02463142857142857;0.0027714285714285714;0.0038428571428571427;0.0064771428571428575;-0.3333333333333333;9840;0.916783543712015;16884;31599;2
20000;0;2;1;24;-1;4;4;3;4;3;19915;19902;19299;20686;20073;19470;600;0;2000;0;0;0;1;0.99575;0.9951;0.96495;1.0343;1.00365;0.9735;2.8333333333333335;13;0.030147723846849564;2600;119345;1
400000;0;1;2;29;-1;-1;-1;-1;-1;-1;3807;3168;372;20031;916;30979;3168;372;20231;916;30979;1984;0;0.0095175;0.00792;0.00093;0.0500775;0.00229;0.0774475;-1.0;639;1.0;57650;59273;1
490000;0;2;2;35;0;0;0;0;-1;0;48108;45281;46705;41125;20205;6483;3000;5015;5007;20205;3000;1181;0;0.09817959183673469;0.09241020408163265;0.09531632653061224;0.08392857142857142;0.04123469387755102;0.013230612244897959;-0.16666666666666666;2827;0.06625295377752258;37408;207907;2
280000;0;1;2;30;-1;-1;-1;-1;-1;-1;596;645;2550;349;1148;785;645;2550;349;1148;785;175;0;0.0021285714285714285;0.0023035714285714287;0.009107142857142857;0.0012464285714285715;0.0041;0.0028035714285714287;-1.0;-49;1.0;5652;6073;2
50000;0;2;2;23;-1;0;0;0;0;0;48570;48599;49124;48930;50316;62794;1773;2246;2000;3000;1725;6120;0;0.9714;0.97198;0.98248;0.9786;1.00632;1.25588;-0.16666666666666666;-29;0.036482232144694336;16864;308333;1
20000;0;2;1;24;2;2;0;0;0;0;19891;15895;17140;18457;21381;18914;0;1500;1600;1646;678;1000;1;0.99455;0.79475;0.857;0.92285;1.06905;0.9457;0.6666666666666666;3996;0.0;6424;111678;1
90000;0;1;2;27;0;0;2;0;0;0;46588;49496;48425;50611;52764;55898;4000;0;3000;3000;4000;2043;0;0.5176444444444445;0.5499555555555555;0.5380555555555555;0.5623444444444444;0.5862666666666667;0.6210888888888889;0.3333333333333333;-2908;0.08081461128171974;16043;303782;1
150000;0;1;2;29;-1;-1;-1;-1;-1;-1;1639;592;3784;2340;5920;5400;592;3791;2340;5920;5400;0;0;0.010926666666666666;0.003946666666666667;0.025226666666666668;0.0156;0.039466666666666664;0.036;-1.0;1047;1.0;18043;19675;1
70000;0;1;2;28;0;0;0;0;0;0;37325;38402;39476;40818;41833;45165;2000;2000;2000;2000;4000;0;0;0.5332142857142858;0.5486;0.5639428571428572;0.5831142857142857;0.5976142857142858;0.6452142857142857;0.0;-1077;0.05208062080099995;12000;243019;1
230000;0;1;2;30;-1;-1;-1;-1;-1;-1;1432;1094;665;582;472;746;1094;665;582;472;746;633;0;0.006226086956521739;0.0047565217391304345;0.002891304347826087;0.0025304347826086955;0.002052173913043478;0.0032434782608695653;-1.0;338;1.0;4192;4991;2
200000;0;2;2;29;-1;0;0;0;0;0;3334;4772;7675;10519;6980;8702;1500;3000;3000;1000;2000;2000;0;0.01667;0.02386;0.038375;0.052595;0.0349;0.04351;-0.16666666666666666;-1438;0.3143336127409891;12500;41982;1
500000;0;2;2;28;0;0;0;0;0;0;182416;150298;88448;58009;47336;7112;5000;3850;3248;13736;14256;220371;0;0.364832;0.300596;0.176896;0.116018;0.094672;0.014224;0.0;32118;0.033267242411742004;260461;533619;1
160000;0;2;2;28;-2;-2;-1;2;-1;-1;968;708;1841;441;3438;3046;710;1913;0;3456;3054;1224;0;0.00605;0.004425;0.01150625;0.00275625;0.0214875;0.0190375;-0.8333333333333334;260;1.002824858757062;10357;10442;1
250000;0;2;1;29;-1;-1;-1;0;0;0;390;0;49140;32699;32949;34150;0;49140;1596;5000;2000;1800;1;0.00156;0.0;0.19656;0.130796;0.131796;0.1366;-0.5;390;0.0;59536;149328;1
60000;0;2;2;27;0;0;0;0;0;0;57697;48934;44653;44056;42210;41796;2200;5000;2000;1500;2000;1600;1;0.9616166666666667;0.8155666666666667;0.7442166666666666;0.7342666666666666;0.7035;0.6966;0.0;8763;0.04495851555155924;14300;279346;1
180000;0;2;2;25;-1;-1;-2;-2;-1;0;3887;0;0;0;2454;4710;0;0;0;2454;3000;0;0;0.021594444444444444;0.0;0.0;0.0;0.013633333333333334;0.026166666666666668;-1.1666666666666667;3887;0.0;5454;11051;1
500000;0;1;1;34;0;0;0;0;0;0;30376;32715;60927;76088;110294;108964;15000;30007;30000;50000;5000;5000;0;0.060752;0.06543;0.121854;0.152176;0.220588;0.217928;0.0;-2339;0.4585052728106373;135007;419364;2
50000;0;2;1;25;1;3;2;2;0;0;52207;51067;51278;49425;30113;29644;0;2536;13;1199;1058;1073;0;1.04414;1.02134;1.02556;0.9885;0.60226;0.59288;1.3333333333333333;1140;0.0;5879;263734;1
140000;0;2;1;30;-2;-2;-2;-2;-2;-2;0;0;0;0;0;1122;0;0;0;0;1122;0;0;0.0;0.0;0.0;0.0;0.0;0.008014285714285715;-2.0;0;0.0;1122;1122;2
460000;0;1;2;28;0;0;0;0;-1;0;21333;16560;12570;19403;10063;8628;4560;2500;9456;10063;0;0;0;0.04637608695652174;0.036;0.02732608695652174;0.042180434782608696;0.02187608695652174;0.018756521739130436;-0.16666666666666666;4773;0.2753623188405797;26579;88557;1
160000;0;2;2;39;0;0;2;2;2;0;30633;37119;36263;43481;43515;49619;7000;0;7847;1026;7000;7968;1;0.19145625;0.23199375;0.22664375;0.27175625;0.27196875;0.31011875;1.0;-6486;0.18858266655890515;30841;240630;2
50000;0;1;2;29;1;-2;-2;-2;-2;-1;0;0;0;0;0;429;0;0;0;0;429;250;0;0.0;0.0;0.0;0.0;0.0;0.00858;-1.3333333333333333;0;0.0;679;429;1
110000;0;1;2;26;0;0;0;0;0;0;103705;94786;94708;83765;73122;74366;3500;3500;3000;3700;12488;100;0;0.9427727272727273;0.8616909090909091;0.8609818181818182;0.7615;0.6647454545454545;0.6760545454545455;0.0;8919;0.0369252843246893;26288;524452;1
100000;0;2;2;24;0;0;0;0;0;0;65744;67050;68456;69849;71240;72736;2398;2485;2532;2549;2643;3000;0;0.65744;0.6705;0.68456;0.69849;0.7124;0.72736;0.0;-1306;0.03576435495898583;15607;415075;1
80000;0;1;2;29;0;0;0;0;0;2;19833;21192;22842;24147;29133;28532;2000;2000;2000;5394;0;5000;0;0.2479125;0.2649;0.285525;0.3018375;0.3641625;0.35665;0.3333333333333333;-1359;0.09437523593808984;16394;145679;1
230000;0;1;2;27;-2;-2;-2;-2;-2;-2;2978;6666;1951;67101;5136;10316;7000;1951;67101;5142;10316;5720;0;0.012947826086956521;0.028982608695652175;0.008482608695652174;0.29174347826086955;0.022330434782608696;0.044852173913043476;-2.0;-3688;1.05010501050105;97230;94148;1
280000;0;2;1;38;0;0;0;0;0;-1;8868;14766;16272;10496;6876;34574;10006;10018;7011;6000;37000;10000;0;0.03167142857142857;0.05273571428571429;0.058114285714285716;0.03748571428571429;0.024557142857142857;0.12347857142857142;-0.16666666666666666;-5898;0.6776378166057159;80035;91852;2
